Name,Datetime,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase,Flood
Lagos,18/04/2007,33.1,24.1,28.9,74,37.1,100,4.17,rain,37.1,242.4,1010.6,56.5,,0.03,0
Lagos,26/04/2007,33.2,25.1,28.1,85.1,0.8,100,4.17,rain,42.5,259.4,1009.2,65.8,,0.3,0
Lagos,27/04/2007,28.1,24.1,26.6,90.6,8.1,100,8.33,rain,24.1,256.2,1011.6,74.1,,0.33,0
Lagos,29/04/2007,33.1,23.4,27,89.6,11.9,100,4.17,rain,22.3,237.4,1011.4,67.5,,0.4,0
Lagos,02/05/2007,27.4,23.1,24.6,89.8,2,100,4.17,rain,27.7,29.1,1010.8,66.7,,0.5,0
Lagos,08/05/2007,33.7,24.7,27.9,86,21.1,100,4.17,rain,29.5,168.5,1009.6,64.4,,0.71,0
Lagos,11/05/2007,26.7,22.9,25.1,95.4,94,100,8.33,rain,44.3,106.6,1010.5,54.7,,0.81,0
Lagos,14/05/2007,30.6,22.1,27,84.3,55.1,100,8.33,rain,37.1,142.7,1012.9,64,,0.92,0
Lagos,21/05/2007,30.1,23.1,26.7,88.1,30,100,8.33,rain,37.1,248.9,1009.6,61,,0.15,0
Lagos,22/05/2007,30.1,24.2,26.2,89.5,4.1,100,4.17,rain,51.8,214,1009.6,58.6,,0.19,0
Lagos,25/05/2007,31.1,24.1,27.4,87.5,41.9,100,4.17,rain,37.1,233.3,1011.8,60.4,,0.28,0
Lagos,27/05/2007,28.1,24.1,25.8,90.9,9.9,100,4.17,rain,59.4,315.8,1011.3,52.9,,0.35,0
Lagos,02/06/2007,28.1,22.1,24.5,95,38.1,100,8.33,rain,27.7,124.7,1011.7,74.7,,0.55,0
Lagos,03/06/2007,30.1,23.9,25.8,92.6,8.9,100,4.17,rain,37.1,250.2,1012,79.5,,0.59,0
Lagos,04/06/2007,29.1,24.1,25.9,89.3,3,100,4.17,rain,29.5,288,1013.1,71.8,,0.62,0
Lagos,07/06/2007,27.1,23.1,24.6,94.2,35.1,100,8.33,rain,31.3,269,1012.5,80.5,,0.73,0
Lagos,10/06/2007,29.9,22.1,24.6,94.5,23.1,100,4.17,rain,74.2,333.3,1012.2,63.7,,0.83,0
Lagos,11/06/2007,30.1,22.1,25.5,89.2,27.9,100,8.33,rain,40.7,264.5,1012.9,65,,0.87,0
Lagos,13/06/2007,28.1,23.1,25,93.8,15,100,4.17,rain,83.2,353.5,1011.8,64.3,,0.94,0
Lagos,18/06/2007,28.6,25.1,26.7,88.6,14,100,4.17,rain,33.5,259.5,1012.2,62,,0.11,0
Lagos,20/06/2007,26.1,23.7,25.1,96.5,4.1,100,4.17,rain,40.7,242.2,1012.7,53.6,,0.17,0
Lagos,24/06/2007,28.9,24.1,25.7,91.4,21.1,100,8.33,rain,37.1,266.5,1012.8,68.5,,0.3,0
Lagos,27/06/2007,28.2,24.1,26.2,90.3,3,100,4.17,rain,37.1,262.3,1012.5,71,,0.4,0
Lagos,28/06/2007,26.1,23.1,24.6,96.5,42.9,100,8.33,rain,22.3,273.4,1013.4,71.4,,0.43,0
Lagos,29/06/2007,26.1,23.6,24.7,97.7,81,100,8.33,rain,9.4,240,1013.5,70,,0.46,0
Lagos,01/07/2007,26.1,24.1,24.9,94.1,43.9,100,8.33,rain,35.3,266.4,1014.1,82,,0.53,0
Lagos,07/07/2007,25.9,24.1,24.6,97.4,10.1,100,8.33,rain,33.5,252.4,1013.5,78,,0.75,0
Lagos,17/07/2007,30.2,22.4,26.1,84,3,100,4.17,rain,37.1,252.7,1012.6,64.7,,0.1,0
Lagos,18/07/2007,28.2,24.9,26.2,89.3,2,100,4.17,rain,33.5,252.9,1012.2,77.3,,0.13,0
Lagos,20/07/2007,28.2,24.1,25.8,92.5,1,100,4.17,rain,37.1,267.7,1012.3,67,,0.19,0
Lagos,22/07/2007,29.1,24.1,26.5,86,1,100,4.17,rain,33.5,260,1012.1,74.7,,0.25,0
Lagos,25/07/2007,25.1,22.1,24.4,94.3,50,100,8.33,rain,22.3,258,1012.1,55.9,,0.35,1
Lagos,26/07/2007,26.1,22.9,24.2,95.7,64.1,100,8.33,rain,43.2,225,1011.6,74.7,,0.38,1
Lagos,27/07/2007,27.1,24.1,25.1,93.8,16,100,8.33,rain,35.3,254.1,1013.1,86.3,,0.42,0
Lagos,05/10/2007,30.1,24.1,25.8,89.3,5.1,100,4.17,rain,25.9,181.9,1012.1,61.6,,0.8,0
Lagos,13/10/2007,27.1,24.7,25.8,95.5,4.1,100,4.17,rain,22.3,259.3,1010.8,64.3,,0.08,0
Lagos,19/10/2007,25.4,22.1,24.7,91.9,51.1,100,4.17,rain,29.5,125.2,1011.6,54,,0.25,0
Lagos,27/10/2007,27.1,22.1,24.4,90.3,29,100,4.17,rain,59,108,1012,52.7,,0.54,0
Lagos,05/11/2007,32.1,23.1,26.7,85.1,16,100,4.17,rain,27.7,261.4,1010.9,65.7,,0.85,0
Lagos,01/01/2008,33.1,24.4,27.2,80,1,100,4.17,rain,20.5,305.9,1010.2,54.8,,0.77,0
Lagos,06/05/2008,31.6,24.1,27.3,83,7.9,100,4.17,rain,77.8,87.7,1011.5,77.5,,0.03,0
Lagos,07/05/2008,32.1,23.1,26.7,80.1,23.1,100,8.33,rain,22.3,215.9,1011.8,52.5,,0.07,0
Lagos,08/05/2008,32.1,25.1,27.9,82.5,7.1,100,4.17,rain,40.7,204.6,1010.6,71.4,,0.1,0
Lagos,11/05/2008,27.1,23.1,25.7,89.5,46,100,4.17,rain,22.3,136.5,1010.8,54.7,,0.2,0
Lagos,13/05/2008,31.2,25.1,27.4,85.3,1,100,4.17,rain,33.5,250.9,1011.8,61,,0.27,0
Lagos,14/05/2008,32.1,24.1,27.6,80.7,1,100,4.17,rain,22.3,353.9,1012.3,49,,0.31,0
Lagos,16/05/2008,30.1,23.1,26.9,82.9,10.9,100,8.33,rain,25.9,212.7,1011.9,61.9,,0.38,0
Lagos,21/05/2008,32.1,23.1,26.5,80.7,2,100,4.17,rain,83.2,134.1,1009.9,68.3,,0.55,0
Lagos,24/05/2008,30.2,23.1,26.6,84.9,14,100,4.17,rain,33.5,230.5,1010.6,73.6,,0.65,0
Lagos,25/05/2008,31.1,24.1,27,82.8,11.9,100,4.17,rain,22.3,227.4,1011.4,63.3,,0.68,0
Lagos,03/06/2008,27.1,23.1,25.5,91.3,48,100,8.33,rain,27.7,207.7,1012.3,75.6,,0,0
Lagos,04/06/2008,29.6,23.1,26,85.9,1,100,4.17,rain,14.8,6.4,1013.5,71.1,,0.02,0
Lagos,06/06/2008,27.2,22.1,25.6,89.9,25.9,100,4.17,rain,33.5,193.5,1012.1,67.1,,0.09,0
Lagos,07/06/2008,30.2,24.1,26.3,85.6,2,100,8.33,rain,37.1,227.1,1013.1,72.7,,0.12,0
Lagos,08/06/2008,25.1,22.1,24,93.2,67.1,100,4.17,rain,51.8,293.8,1013.1,66,,0.16,0
Lagos,09/06/2008,30.2,21.1,25.3,83,73.9,100,4.17,rain,29.5,239.4,1012.8,54.3,,0.19,0
Lagos,13/06/2008,30.1,21.1,25.9,86.1,22.1,100,4.17,rain,50,203.6,1011.5,78.2,,0.32,0
Lagos,14/06/2008,27.9,22.1,25,89.2,11.9,100,4.17,rain,24.1,256.9,1012.8,63,,0.36,0
Lagos,15/06/2008,30.1,23.1,25.9,85.2,4.1,100,4.17,rain,27.7,246.2,1012.5,67.3,,0.39,0
Lagos,16/06/2008,29.6,23.1,26.3,85.5,19.1,100,4.17,rain,37.1,219.6,1011.7,70.9,,0.42,0
Lagos,17/06/2008,28.6,24.1,25.6,91.9,2,100,4.17,rain,11.2,224.6,1012.9,62.3,,0.46,0
Lagos,22/06/2008,27.2,24.1,25.4,90,2,100,4.17,rain,25.9,243.6,1012.4,66.7,,0.63,0
Lagos,24/06/2008,26.1,24.1,25,93.3,4.1,100,4.17,rain,33.5,223.9,1012.7,74.3,,0.7,0
Lagos,25/06/2008,25.7,23.1,24.3,94.4,9.9,100,4.17,rain,14.8,310,1013.8,75,,0.73,0
Lagos,29/06/2008,30.1,23.1,26.2,87.7,7.9,100,4.17,rain,18.4,236.6,1013.5,63,,0.87,0
Lagos,01/07/2008,30.7,23.4,25.9,81.2,5.1,100,4.17,rain,35.3,14.1,1014.5,71.5,,0.94,0
Lagos,07/07/2008,27.1,23.4,25.1,90.2,50,100,8.33,rain,55.4,232.6,1013,90,,0.14,0
Lagos,08/07/2008,26.1,23.1,24.6,90.8,2,100,4.17,rain,18.4,267.6,1014.7,63.3,,0.18,0
Lagos,12/07/2008,28.4,23.9,25.4,88.2,3,100,4.17,rain,25.9,220.7,1013.1,71.8,,0.31,0
Lagos,18/07/2008,27.1,23.7,24.7,92.9,30,100,4.17,rain,11.2,236,1014.2,69.5,,0.5,0
Lagos,19/07/2008,29.2,21.1,24.7,87.9,1,100,4.17,rain,24.1,212,1013.5,74.8,,0.54,0
Lagos,20/07/2008,29.4,24.1,26.3,85.1,31,100,4.17,rain,27.7,189.1,1014.2,68.9,,0.58,0
Lagos,22/07/2008,28.6,22.1,24.7,88.9,67.1,100,4.17,rain,18.4,223.7,1013.7,70,,0.65,0
Lagos,23/07/2008,27.2,23.1,24.4,92.6,3,100,4.17,rain,20.5,213.6,1014.2,63,,0.68,0
Lagos,24/07/2008,29.1,23.1,24.7,91,5.4,100,8.33,rain,27.7,245.9,1014.7,66.7,,0.72,0
Lagos,25/07/2008,29.1,22.1,25.7,87.3,3,100,4.17,rain,24.1,241.4,1014.3,69.1,,0.75,0
Lagos,26/07/2008,27.1,24.9,25.8,88.6,24.9,100,4.17,rain,51.8,222.9,1013.8,80.4,,0.79,0
Lagos,27/07/2008,27.7,24.6,25.6,90.1,17,100,4.17,rain,33.5,208.9,1015.3,81.9,,0.82,0
Lagos,29/07/2008,29.2,24.1,25.3,91,22.1,100,4.17,rain,24.1,230.9,1013.7,71.1,,0.89,0
Lagos,30/07/2008,26.1,23.1,24.6,91.7,23.1,100,4.17,rain,24.1,237.9,1013.2,82.9,,0.93,0
Lagos,31/07/2008,27.1,23.9,24.6,93.5,3.8,100,4.17,rain,5.4,300,1013.6,78.6,,0.97,0
Lagos,02/08/2008,28.1,23.4,25.4,88.7,20.9,100,12.5,rain,33.5,212.2,1012.8,77.8,,0.03,0
Lagos,03/08/2008,26.9,24.1,25.2,88.6,4,100,8.33,rain,27.7,225,1012.5,78.6,,0.07,0
Lagos,08/08/2008,25.1,23.1,24.2,92.8,41.9,100,4.17,rain,27.7,221.7,1013.6,78.6,,0.25,0
Lagos,16/08/2008,27.1,24.1,25.3,84.7,1,100,4.17,rain,37.1,233.4,1011.5,74.3,,0.5,0
Lagos,23/08/2008,30.1,23.1,25.8,84.4,5.1,100,4.17,rain,35.3,215.6,1013.7,63.6,,0.74,0
Lagos,28/08/2008,29.1,23.9,25.8,87.1,6.1,100,4.17,rain,37.1,236.9,1011,75.5,,0.91,0
Lagos,29/08/2008,28.9,23.9,25.7,86.9,3.8,100,8.33,rain,27.7,219.8,1011.6,78.9,,0.95,0
Lagos,30/08/2008,27.1,24.1,25,90,19.1,100,4.17,rain,18.4,242.5,1012.5,70,,0,0
Lagos,31/08/2008,26.6,24.1,25.1,89.4,2,100,4.17,rain,27.7,235.7,1011.7,66.2,,0.02,0
Lagos,02/09/2008,25.1,24.1,24.5,95.9,9.9,100,4.17,rain,13,247.3,1012.2,83.3,,0.08,0
Lagos,03/09/2008,27.1,23.7,24.8,93.8,7.2,100,8.33,rain,22.3,236.8,1012.5,69.1,,0.12,0
Lagos,04/09/2008,25.1,22.1,23.7,93.5,16,100,4.17,rain,22.3,276.2,1012.3,74,,0.15,0
Lagos,05/09/2008,26.6,23.9,25,91.2,19.1,100,8.33,rain,33.5,206.8,1014.2,74.2,,0.18,1
Lagos,08/09/2008,29.4,24.1,26.3,85.3,11.9,100,4.17,rain,33.5,216.8,1013.2,70,,0.28,1
Lagos,11/10/2008,28.1,23.1,25.4,89.7,18,100,8.33,rain,14.8,192.6,1013.5,76.7,,0.39,1
Lagos,16/10/2008,32.4,22.9,28.5,77,6.1,100,4.17,rain,13,240.5,1012.9,59.4,,0.56,0
Lagos,18/10/2008,30.1,23.1,25.3,87.3,30,100,4.17,rain,9.4,217.8,1012.3,62.6,,0.63,0
Lagos,21/10/2008,31.4,22.1,27.3,82.8,7.1,100,4.17,rain,25.9,228.5,1012.3,71.2,,0.75,0
Lagos,22/10/2008,27.4,23.1,25.2,91.6,3,100,4.17,rain,18.4,211.6,1013.1,67.1,,0.77,0
Lagos,26/10/2008,27.7,26.6,27.2,89.7,1,100,4.17,rain,11.2,206.5,,90,,0.91,0
Lagos,01/11/2008,32.9,23.1,27.7,79.7,1,100,4.17,rain,9.4,201,1011,68.3,,0.11,0
Lagos,03/11/2008,28.2,25.1,26.8,90.7,3,100,4.17,rain,18.4,286.7,1011.8,71.4,,0.18,0
Lagos,07/11/2008,31.1,24.1,27.2,85.9,50,100,4.17,rain,40.7,251.2,1010.3,78,,0.31,0
Lagos,10/11/2008,31.2,24.1,27,82.3,13,100,4.17,rain,20.5,234.6,1011.6,58.3,,0.41,0
Lagos,11/11/2008,31.2,22.9,26.8,82.1,0.5,100,4.17,rain,22.3,179.7,1012.2,67.6,,0.44,0
Lagos,21/11/2008,31.1,25.1,27.9,84.3,1,100,4.17,rain,22.3,226,1012.9,52.5,,0.78,0
Lagos,25/11/2008,32.1,25.1,27.8,86.8,0.3,100,4.17,rain,24.1,249.2,1011.6,57.1,,0.92,0
Lagos,05/12/2008,30.1,24.1,26.2,88.3,10.9,100,4.17,rain,18.4,321.8,1010.8,67.8,,0.25,0
Lagos,06/12/2008,30.1,22.7,26.2,84.4,37.1,100,4.17,rain,14.8,21.9,1012.8,56.1,,0.29,0
Lagos,08/03/2009,33.1,24.6,28.8,81.4,7.1,100,4.17,rain,35.3,207,1009.7,75,,0.41,0
Lagos,11/03/2009,32.1,23.1,27.4,83.3,5.1,100,4.17,rain,22.1,201.6,1009.1,74.2,,0.5,0
Lagos,12/03/2009,33.3,24.1,28.3,80.8,7.9,100,4.17,rain,18.4,230.1,1008.7,64.2,,0.54,0
Lagos,13/03/2009,30.1,24.1,26.4,85.3,7.9,100,4.17,rain,33.5,147.1,1010.1,65.2,,0.58,0
Lagos,29/03/2009,33.1,23.1,27.3,81.2,4.1,100,4.17,rain,46.4,233.9,1008,75,,0.1,0
Lagos,08/04/2009,29.1,22.1,25.9,86.5,49,100,8.33,rain,22.3,247.8,1011.9,66.3,,0.46,0
Lagos,13/04/2009,27.2,22.8,25.6,87.6,3,100,4.17,rain,40.7,24.2,1011.7,56.8,,0.62,0
Lagos,18/04/2009,32.1,23.1,27.5,81.3,15,100,4.17,rain,55.4,161.4,1011.5,67.5,,0.78,0
Lagos,24/04/2009,30.6,22.1,26.2,88.3,7.1,100,4.17,rain,42.5,331.7,1009.8,53.2,,0.98,0
Lagos,27/04/2009,31.1,22.1,26.6,83.5,26.9,100,4.17,rain,20.6,222,1011.3,51.8,,0.08,0
Lagos,03/05/2009,31.7,23.5,27.2,81.6,2,100,4.17,rain,18.4,113,1010.3,64.6,,0.3,0
Lagos,05/05/2009,29.1,22.4,25.8,88.5,11.9,100,8.33,rain,24.1,141.6,1011.2,77.3,,0.37,0
Lagos,06/05/2009,28.1,23.1,25.2,93.6,13,100,8.33,rain,51.8,19.6,1012.1,66.4,,0.4,0
Lagos,07/05/2009,32.1,23,26.5,85.1,13,100,4.17,rain,16.6,302,1011.6,65,,0.44,0
Lagos,08/05/2009,30.1,24,27,83.1,3,100,4.17,rain,70.2,227.7,1011.9,74.8,,0.47,0
Lagos,09/05/2009,29.1,23.4,26.4,87.9,3,100,8.33,rain,31.3,234.1,1012.2,80.4,,0.5,0
Lagos,10/05/2009,30.1,23.1,25.2,89.6,1,100,4.17,rain,18.4,76.9,1011.7,67.8,,0.54,0
Lagos,24/05/2009,32,25.1,27.7,84.6,7.1,100,4.17,rain,20.5,226.9,1011.8,47,,0,0
Lagos,25/05/2009,28.1,22.1,25.9,89.4,42.2,100,8.33,rain,92.5,79.2,1012.1,71.7,,0.03,0
Lagos,26/05/2009,32.1,24.1,27.8,79.6,4.1,100,4.17,rain,18.4,130.5,1011.4,50.7,,0.07,0
Lagos,30/05/2009,29.5,22.8,25.5,86.6,49,100,8.33,rain,14.8,219.1,1012.3,80.8,,0.21,0
Lagos,04/06/2009,31.1,25,27.9,81.1,7.9,100,4.17,rain,24.1,181.6,1013.6,78.7,,0.38,0
Lagos,05/06/2009,31.1,23.1,26.5,86.6,15,100,4.17,rain,92.5,90.5,1014.2,61.3,,0.42,0
Lagos,06/06/2009,32.1,22.7,26.7,83.6,38.1,100,8.33,rain,14.8,212.9,1013.7,61.8,,0.45,0
Lagos,11/06/2009,27.1,24.1,25.2,91.7,9.9,100,8.33,rain,13,303.9,1012.9,68.2,,0.62,0
Lagos,13/06/2009,30.2,23.1,26.1,87,19.1,100,8.33,rain,14.8,219.5,1013.8,59.1,,0.69,0
Lagos,15/06/2009,30.2,22.1,26.2,87.8,55.9,100,4.17,rain,27.7,188.9,1013.2,66.7,,0.75,0
Lagos,16/06/2009,27.1,22.7,25,89.3,5.1,100,4.17,rain,14.8,311.7,1013.5,57.9,,0.79,0
Lagos,17/06/2009,28.6,24.1,25.6,90,3,100,4.17,rain,11.4,232.5,1013.7,56.7,,0.82,0
Lagos,20/06/2009,29.1,23.7,26.1,85.6,2,100,4.17,rain,14.8,150.3,1013.3,57.5,,0.92,0
Lagos,21/06/2009,29.1,23.9,25.5,91.9,36.1,100,12.5,rain,13,282,1014,73.5,,0.95,0
Lagos,22/06/2009,31.4,22.7,26.5,83.4,29,100,4.17,rain,16.6,285.5,1014.5,54.6,,0,0
Lagos,24/06/2009,29.2,23.1,26.5,83.7,3,100,4.17,rain,44.3,166,1013.1,68.2,,0.06,0
Lagos,25/06/2009,27.1,24.1,25.8,91.9,7.1,100,12.5,rain,25.9,226.3,1013.6,79.5,,0.09,0
Lagos,26/06/2009,26.1,22.7,24.1,92.7,149.1,100,8.33,rain,46.4,288.2,1013.8,71.8,,0.12,0
Lagos,27/06/2009,28.1,22.1,24.2,89.9,9.9,100,4.17,rain,13,250.9,1014.7,51.3,,0.16,0
Lagos,28/06/2009,29.1,21.1,25.5,84.7,38.1,100,4.17,rain,20.5,321.5,1014.7,61.4,,0.19,0
Lagos,30/06/2009,26.1,22.8,24,92.7,39.9,100,8.33,rain,55.4,118.7,1014.7,72.1,,0.26,0
Lagos,06/07/2009,29.1,24.1,25.9,90.1,10.9,100,4.17,rain,16.6,242.6,1012.1,74.2,,0.47,0
Lagos,08/07/2009,27.1,22.1,24.6,90,26.9,100,8.33,rain,13,296.6,1012.8,80.9,,0.54,0
Lagos,10/07/2009,27.1,23.1,24.8,92.4,5.1,100,4.17,rain,18.4,247.6,1013.9,76.1,,0.6,0
Lagos,11/07/2009,26.1,23.1,24.5,92.6,36.8,100,12.5,rain,9.4,274.7,1015.1,80.5,,0.64,0
Lagos,12/07/2009,26.7,23.1,24.6,91.9,2,100,4.17,rain,14.8,259.4,1015.6,78.3,,0.67,0
Lagos,13/07/2009,27.7,23.1,24.6,90.3,99.1,100,4.17,rain,14.1,262.1,1014.9,52.5,,0.71,0
Lagos,14/07/2009,27.9,23.1,25,90.7,3,100,4.17,rain,27.7,235.2,1014.9,81.7,,0.74,0
Lagos,16/07/2009,29.5,24.1,25.8,88,17,100,4.17,rain,18.4,239.6,1015.4,59.6,,0.81,0
Lagos,19/08/2009,28.9,23.1,25.2,85.8,99.1,100,4.17,rain,20.5,233,1013.1,73,,0.97,0
Lagos,20/08/2009,28.1,23.1,24.8,88,10.9,100,4.17,rain,14.8,228.1,1013.2,71.4,,0,0
Lagos,28/08/2009,28.1,23.6,25.2,87.3,0.3,100,4.17,rain,25.9,233.5,1012.8,69.6,,0.26,0
Lagos,02/09/2009,30.1,22.1,25.2,86,3,100,4.17,rain,13,229.4,1014.9,72.2,,0.43,0
Lagos,03/09/2009,28.1,23.7,25.2,88.7,4.1,100,4.17,rain,11.2,241.8,1014.7,65.8,,0.46,0
Lagos,04/09/2009,28.9,23.1,25.7,87,4.1,100,4.17,rain,17.6,238.8,1014.7,69.3,,0.5,0
Lagos,05/09/2009,26.3,24.1,24.8,92.2,23.9,100,4.17,rain,18.4,229,1014.7,82.3,,0.53,0
Lagos,06/09/2009,28.1,24.1,25.2,90.2,18,100,8.33,rain,14.8,225.7,1015.7,80.5,,0.56,0
Lagos,08/09/2009,29.4,23.1,25.5,86.3,14,100,4.17,rain,17.1,223.7,1013.5,73.9,,0.63,0
Lagos,12/09/2009,28.6,24.1,25.3,89.5,6.1,100,4.17,rain,14.8,240.4,1013.5,70,,0.75,0
Lagos,13/09/2009,29.1,23.1,25.3,89,6.1,100,8.33,rain,11.2,267.4,1014.5,67.4,,0.81,0
Lagos,25/09/2009,32.1,22.1,25.4,84.6,6.1,100,4.17,rain,50,211.3,1012.8,54.2,,0.22,0
Lagos,03/10/2009,30.7,24.6,26.3,87,4.1,100,4.17,rain,16.6,215.6,1013.4,75.5,,0.47,0
Lagos,04/10/2009,29.2,22.6,26,84.7,16,100,8.33,rain,11.2,233.7,1012.9,62.6,,0.5,0
Lagos,05/10/2009,27.1,24.1,25.2,92.1,2,100,4.17,rain,13,223.2,1012.9,75,,0.54,0
Lagos,08/10/2009,27.7,22.1,24.9,91.8,21.9,100,8.33,rain,16.6,178.6,1013.9,77,,0.65,0
Lagos,12/10/2009,29.1,22.1,25.8,88.7,18,100,8.33,rain,25.9,239.2,1011.6,76.3,,0.79,0
Lagos,13/10/2009,29.1,24.1,26.2,88.3,3,100,4.17,rain,16.6,244.1,1011.5,75.8,,0.83,1
Lagos,14/10/2009,27.2,23.1,25,91.3,106.9,100,4.17,rain,13,240.7,1011.8,79.6,,0.86,1
Lagos,22/10/2009,30.4,23.1,26.2,86.2,81,100,4.17,rain,13,234.1,1012.2,68.3,,0.14,0
Lagos,24/10/2009,28.7,22.1,25.1,87.7,9.9,100,8.33,rain,68.4,352.6,1012.5,75,,0.2,0
Lagos,25/10/2009,29.5,23.1,25.9,85,1,100,4.17,rain,20.5,126,1011.2,53.8,,0.23,0
Lagos,26/10/2009,30.1,23.1,25.1,92.2,65,100,8.33,rain,20.5,259.9,1010.7,60,,0.25,0
Lagos,27/10/2009,31.1,22.1,25.5,89.6,4.1,100,4.17,rain,59.4,182.4,1012,66.7,,0.3,0
Lagos,29/10/2009,27,23.1,24.4,93,8.9,100,4.17,rain,9.4,103.4,1011.3,73.9,,0.36,0
Lagos,03/11/2009,32.4,25.1,27.8,85.3,107.2,100,4.17,rain,14.8,236.7,1010.3,63.5,,0.52,0
Lagos,05/11/2009,31.5,24.1,26.2,90.7,9.9,100,4.17,rain,20.5,267.1,1012.9,63.4,,0.59,0
Lagos,09/11/2009,30.6,22.7,26.4,88.3,7.1,100,4.17,rain,11.2,236.5,1012.7,65,,0.75,0
Lagos,10/11/2009,31.1,22.5,25.6,84.8,5.9,100,4.17,rain,13,336.1,1011.9,64.4,,0.77,0
Lagos,15/11/2009,31.1,23.1,26.2,88.2,10.9,100,4.17,rain,13,252.6,1011.1,60.4,,0.95,0
Lagos,04/01/2010,33,24,27.4,85,22.1,100,4.17,rain,14.8,242.6,1011.5,53.6,,0.63,0
Lagos,12/01/2010,34.1,26,28.5,83.1,0.1,100,4.17,rain,33.5,254.5,1011.1,56.4,,0.9,0
Lagos,13/01/2010,34,25,28.7,81.8,0.5,100,16.67,rain,24.1,234.5,1011.3,56,,0.94,0
Lagos,14/01/2010,32.2,26,28.4,83.6,3,100,4.17,rain,29.5,252.2,1012.3,55.3,,0.97,0
Lagos,15/01/2010,28.3,23.1,25.4,91.7,11.9,100,4.17,rain,42.5,205,1013.7,67.5,,0,0
Lagos,11/02/2010,32.1,24,27.3,83.9,7.1,100,4.17,rain,39.8,217,1009.6,58.3,,0.91,0
Lagos,12/02/2010,33,24,27.9,83.4,0.3,100,4.17,rain,25.9,208.3,1009.5,56.8,,0.94,0
Lagos,13/02/2010,35,25.1,28.6,80.3,13,100,4.17,rain,44.3,164,1010.6,56.3,,0.98,0
Lagos,14/02/2010,34.1,24,27.7,74.6,10.9,100,4.17,rain,22.3,221.8,1010,45.9,,0,0
Lagos,25/02/2010,34.3,28,30.3,77.4,0.1,100,4.17,rain,24.5,211.5,1009.5,76.2,,0.39,0
Lagos,26/02/2010,35.1,28,30.5,76.3,0.1,100,4.17,rain,29.5,216.7,1009.7,52.7,,0.42,0
Lagos,27/02/2010,35.1,28,30.4,76.7,0.1,100,4.17,rain,30.9,217.2,1010.4,57.8,,0.46,0
Lagos,01/03/2010,34,25,28.6,82.1,9.9,100,4.17,rain,14.8,209.1,1011.9,56.4,,0.53,0
Lagos,05/03/2010,34.6,27,30.1,80,0.5,100,4.17,rain,22.3,213.4,1010.4,62.3,,0.66,0
Lagos,06/03/2010,33.6,24,28.9,78.3,2,100,4.17,rain,31.3,199.9,1010.6,45.2,,0.69,0
Lagos,09/03/2010,33,23.6,29.1,80.6,3,100,4.17,rain,38.9,203.7,1010.5,70.7,,0.79,0
Lagos,10/03/2010,33,23,27.6,78.8,3,100,4.17,rain,14.8,209.5,1010.5,48.1,,0.82,0
Lagos,11/03/2010,34,26,28.8,83,19.1,100,4.17,rain,16.6,221.1,1011.3,60,,0.85,0
Lagos,12/03/2010,32,26.8,29.2,77.5,0.1,100,4.17,rain,16.6,200.3,1011.2,51.9,,0.89,0
Lagos,13/03/2010,33.1,27.1,30.1,77.2,1.4,100,37.5,rain,35.3,211.3,1010.8,67.5,,0.92,0
Lagos,19/03/2010,34,24.3,28.6,79.1,4.1,100,4.17,rain,51.8,196.7,1012.1,64.5,,0.13,0
Lagos,20/03/2010,32,24,27.9,79.2,0.1,100,4.17,rain,13,270.8,1012,55.1,,0.16,0
Lagos,27/03/2010,34.3,27.7,30.3,76.8,0.3,100,4.17,rain,14.8,201.3,1011.2,50.1,,0.41,0
Lagos,28/03/2010,32.1,23.9,29.1,80.7,32,100,4.17,rain,20.5,226.6,1011.3,39.5,,0.44,0
Lagos,29/03/2010,32.2,26.1,29,82.3,2,100,4.17,rain,19.1,213.6,1010.9,55.6,,0.48,0
Lagos,30/03/2010,33.3,27,29.1,81.7,3,100,4.17,rain,22.3,223,1011,65.1,,0.5,0
Lagos,31/03/2010,34,26,29.4,80.9,0.2,100,8.33,rain,14.8,211.6,1010.2,49.2,,0.54,0
Lagos,01/04/2010,34,23.1,29.8,79.1,0.2,100,4.17,rain,55.4,197.1,1009.6,54.2,,0.58,0
Lagos,02/04/2010,34,23,28.3,77.7,17,100,4.17,rain,18.7,219.3,1008.9,48.8,,0.61,0
Lagos,05/04/2010,34.1,27.2,30,79.6,0.2,100,4.17,rain,20.5,203.9,1009.6,57.7,,0.71,0
Lagos,06/04/2010,35,25.2,29.7,71,1,100,4.17,rain,18.4,231.9,1009.5,48.7,,0.75,0
Lagos,08/04/2010,33.4,23.1,28.2,80.1,2,100,4.17,rain,18.4,192.2,1009.4,46.4,,0.8,0
Lagos,13/04/2010,34,28,30.2,78.1,0.1,100,4.17,rain,22.2,203.2,1009.7,58.1,,0.97,0
Lagos,15/04/2010,33,27,28.8,82.7,230.1,100,4.17,rain,18.4,227.6,1010.2,56.7,,0.03,0
Lagos,17/04/2010,32.3,23,27.7,84.7,38.1,100,4.17,rain,58.5,196.1,1011.5,55.2,,0.1,0
Lagos,21/04/2010,32.5,28,29.7,79.6,0.2,100,4.17,rain,33.5,246.6,1011,62.5,,0.25,0
